TILEMAP
63 63 							-- Size of tile map in tiles
16 16 							-- Tile size & block size
images/PatronesFinal.png 	-- Tilesheet
48 8 								-- Number of tiles in tilesheet
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,
331,332,333,380,380,380,380,380,380,380,380,380,380,380,184,185,186,380,380,380,380,380,184,185,186,380,380,380,380,331,332,333,380,380,380,380,380,380,380,380,380,380,380,184,185,186,380,380,380,380,380,380,380,380,380,380,380,380,380,380,331,332,333,
331,334,333,380,380,184,185,186,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,331,334,333,380,380,380,380,184,185,186,380,380,380,380,380,380,380,380,380,380,184,185,186,380,380,380,380,380,380,380,380,331,334,333,
331,332,333,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,331,332,333,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,331,332,333,
232,233,234,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,232,233,234,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,45,232,233,234,
232,233,234,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,232,233,234,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,232,233,234,
232,233,234,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,232,233,234,336,336,336,336,336,184,42,185,185,185,185,185,186,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,232,233,234,
232,233,234,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,232,233,234,336,336,336,336,336,336,42,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,232,233,234,
